state,district,category,indicator_no,indicator,nfhs6_value,nfhs5_value,small_sample_flag,boundary_change_single_round
Assam,Barpeta,Population and Household Profile,5,Population living in households with an improved drinking-water source1 (%),99.2,98.1,False,False
Assam,Barpeta,Population and Household Profile,6,Households using iodized salt (%),96.7,96.3,False,False
Assam,Barpeta,Population and Household Profile,7,Households with any usual member covered under a health insurance/financing scheme (%),76.1,64.6,False,False
Assam,Barpeta,Population and Household Profile,8,Households with any usual member having a bank account/post office account (%),99.6,95.8,False,False
Assam,Barpeta,Population and Household Profile,9,Female population age 6 years and above who ever attended school (%),75.9,75.4,False,False
Assam,Barpeta,Population and Household Profile,10,Households with any usual female members owning a house and/or land (alone or jointly with others) (%),9.7,7.8,False,False
Assam,Barpeta,Population and Household Profile,11,Children age 2-4 years who attended pre-school (%),64.2,41.3,False,False
Assam,Barpeta,Characteristics of Adults (age 15-49 years),12,Women with 10 or more years of schooling (%),34.2,31.7,False,False
Assam,Barpeta,Characteristics of Adults (age 15-49 years),13,Men with 10 or more years of schooling (%),41.8,34.3,False,False
Assam,Barpeta,Characteristics of Adults (age 15-49 years),14,Women who have ever used the internet (%),47.7,16.8,False,False
Assam,Barpeta,Characteristics of Adults (age 15-49 years),15,Men who have ever used the internet (%),48.7,33.1,False,False
Assam,Barpeta,Marriage and Fertility,16,Women age 20-24 years married before age 18 years (%),45.3,40.1,False,False
Assam,Barpeta,Marriage and Fertility,17,Men age 25-29 years married before age 21 years (%),18.0,*,True,False
Assam,Barpeta,Marriage and Fertility,18,Three or more births in the 5 years preceding the survey (%),0.0,0.0,False,False
Assam,Barpeta,Marriage and Fertility,19,Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),9.1,14.2,False,False
Assam,Barpeta,Marriage and Fertility,20,Any method2 (%),77.1,57.3,False,False
Assam,Barpeta,Marriage and Fertility,21,Any modern method2 (%),64.4,47.4,False,False
Assam,Barpeta,Marriage and Fertility,22,Any traditional method (%),12.7,9.9,False,False
Assam,Barpeta,Marriage and Fertility,23,Female sterilization (%),6.5,5.5,False,False
Assam,Barpeta,Marriage and Fertility,24,Male sterilization (%),0.4,0.1,False,False
Assam,Barpeta,Marriage and Fertility,25,Total unmet need3 (%),6.2,12.3,False,False
Assam,Barpeta,Marriage and Fertility,26,Unmet need for spacing3 (%),3.2,3.9,False,False
Assam,Barpeta,Marriage and Fertility,27,Unmet need for limiting3 (%),3.0,8.4,False,False
Assam,Barpeta,Antenatal Care (for last birth in the 5 years before the survey),28,Mothers who had an antenatal check-up in the first trimester (%),67.0,62.2,False,False
Assam,Barpeta,Antenatal Care (for last birth in the 5 years before the survey),29,Mothers who had any antenatal care visits (%),91.1,95.2,False,False
Assam,Barpeta,Antenatal Care (for last birth in the 5 years before the survey),30,Mothers who had at least 4 antenatal care visits (%),38.7,43.6,False,False
Assam,Barpeta,Antenatal Care (for last birth in the 5 years before the survey),31,Mothers whose last birth was protected against neonatal tetanus4 (%),90.9,94.9,False,False
Assam,Barpeta,Antenatal Care (for last birth in the 5 years before the survey),32,Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),58.3,49.4,False,False
Assam,Barpeta,Antenatal Care (for last birth in the 5 years before the survey),33,Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),29.6,21.8,False,False
Assam,Barpeta,Antenatal Care (for last birth in the 5 years before the survey),34,Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),98.2,99.1,False,False
Assam,Barpeta,Delivery Care (for births in the 5 years before the survey),35,Institutional births (%),85.9,87.6,False,False
Assam,Barpeta,Delivery Care (for births in the 5 years before the survey),36,Institutional births in public facility (%),78.1,82.3,False,False
Assam,Barpeta,Delivery Care (for births in the 5 years before the survey),37,Births attended by skilled health personnel5 (%),87.1,87.6,False,False
Assam,Barpeta,Delivery Care (for births in the 5 years before the survey),38,Births delivered by caesarean section (%),22.3,12.7,False,False
Assam,Barpeta,Delivery Care (for births in the 5 years before the survey),39,Births in a private health facility that were delivered by caesarean section (%),85.1,*,True,False
Assam,Barpeta,Delivery Care (for births in the 5 years before the survey),40,Births in a public health facility that were delivered by caesarean section (%),20.0,12.4,False,False
Assam,Barpeta,Postnatal Care (for last birth in the 5 years before the survey),41,Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2,61.3,70.5,False,False
Assam,Barpeta,Postnatal Care (for last birth in the 5 years before the survey),42,Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),2.1,0.0,True,False
Assam,Barpeta,Postnatal Care (for last birth in the 5 years before the survey),43,Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2,62.2,73.9,False,False
Assam,Barpeta,Child Vaccinations and Vitamin A Supplementation,44,Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's,89.1,54.6,False,False
Assam,Barpeta,Child Vaccinations and Vitamin A Supplementation,45,Children age 12-23 months fully vaccinated based on information from vaccination card only7 (%),91.3,59.6,False,False
Assam,Barpeta,Child Vaccinations and Vitamin A Supplementation,46,Children age 12-23 months who have received any vaccine (%),98.9,97.2,False,False
Assam,Barpeta,Child Vaccinations and Vitamin A Supplementation,47,Children age 12-23 months who have received BCG (%),94.0,94.3,False,False
Assam,Barpeta,Child Vaccinations and Vitamin A Supplementation,48,Children age 12-23 months who have received 3 doses of polio vaccine8 (%),92.2,67.5,False,False
Assam,Barpeta,Child Vaccinations and Vitamin A Supplementation,49,Children age 12-23 months who have received 3 doses of pentavalent vaccine (%),92.2,73.6,False,False
Assam,Barpeta,Child Vaccinations and Vitamin A Supplementation,50,Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),95.2,83.8,False,False
Assam,Barpeta,Child Vaccinations and Vitamin A Supplementation,51,Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),80.3,24.5,False,False
Assam,Barpeta,Child Vaccinations and Vitamin A Supplementation,52,Children age 12-23 months who have received birth dose of hepatitis B vaccine (%),62.3,62.3,False,False
Assam,Barpeta,Child Vaccinations and Vitamin A Supplementation,53,Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),92.1,40.8,False,False
Assam,Barpeta,Child Vaccinations and Vitamin A Supplementation,54,Children age 9-35 months who received a vitamin A dose in the last 6 months (%),83.7,48.2,False,False
Assam,Barpeta,Child Vaccinations and Vitamin A Supplementation,55,Children age 12-23 months who received most of their vaccinations in a public health facility (%),98.5,97.4,False,False
Assam,Barpeta,Child Vaccinations and Vitamin A Supplementation,56,Children age 12-23 months who received most of their vaccinations in a private health facility (%),0.0,1.4,False,False
