state,district,category,indicator_no,indicator,nfhs6_value,nfhs5_value,small_sample_flag,boundary_change_single_round
Ladakh,Leh Ladakh,Antenatal Care (for last birth in the 5 years before the survey),28,Mothers who had an antenatal check-up in the first trimester (%),95.5,80.9,False,False
Ladakh,Leh Ladakh,Antenatal Care (for last birth in the 5 years before the survey),29,Mothers who had any antenatal care visits (%),100.0,85.7,False,False
Ladakh,Leh Ladakh,Antenatal Care (for last birth in the 5 years before the survey),30,Mothers who had at least 4 antenatal care visits (%),98.8,69.6,False,False
Ladakh,Leh Ladakh,Antenatal Care (for last birth in the 5 years before the survey),31,Mothers whose last birth was protected against neonatal tetanus4 (%),99.2,94.9,False,False
Ladakh,Leh Ladakh,Antenatal Care (for last birth in the 5 years before the survey),32,Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),43.4,9.5,False,False
Ladakh,Leh Ladakh,Antenatal Care (for last birth in the 5 years before the survey),33,Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),30.1,2.6,False,False
Ladakh,Leh Ladakh,Antenatal Care (for last birth in the 5 years before the survey),34,Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),100.0,96.5,False,False
Ladakh,Leh Ladakh,Delivery Care (for births in the 5 years before the survey),35,Institutional births (%),98.9,96.4,False,False
Ladakh,Leh Ladakh,Delivery Care (for births in the 5 years before the survey),36,Institutional births in public facility (%),96.5,95.7,False,False
Ladakh,Leh Ladakh,Delivery Care (for births in the 5 years before the survey),37,Births attended by skilled health personnel5 (%),99.4,98.4,False,False
Ladakh,Leh Ladakh,Delivery Care (for births in the 5 years before the survey),38,Births delivered by caesarean section (%),35.8,43.1,False,False
Ladakh,Leh Ladakh,Delivery Care (for births in the 5 years before the survey),39,Births in a private health facility that were delivered by caesarean section (%),*,*,True,False
Ladakh,Leh Ladakh,Delivery Care (for births in the 5 years before the survey),40,Births in a public health facility that were delivered by caesarean section (%),36.0,44.3,False,False
Ladakh,Leh Ladakh,Postnatal Care (for last birth in the 5 years before the survey),41,Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2,91.8,80.8,False,False
Ladakh,Leh Ladakh,Postnatal Care (for last birth in the 5 years before the survey),42,Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),*,*,True,False
Ladakh,Leh Ladakh,Postnatal Care (for last birth in the 5 years before the survey),43,Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2,93.3,78.6,False,False
Ladakh,Leh Ladakh,Child Vaccinations and Vitamin A Supplementation,44,Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's,97.0,88.9,True,False
Ladakh,Leh Ladakh,Child Vaccinations and Vitamin A Supplementation,45,Children age 12-23 months fully vaccinated based on information from vaccination card only7 (%),97.7,100.0,True,False
Ladakh,Leh Ladakh,Child Vaccinations and Vitamin A Supplementation,46,Children age 12-23 months who have received any vaccine (%),100.0,98.2,True,False
Ladakh,Leh Ladakh,Child Vaccinations and Vitamin A Supplementation,47,Children age 12-23 months who have received BCG (%),100.0,98.2,True,False
Ladakh,Leh Ladakh,Child Vaccinations and Vitamin A Supplementation,48,Children age 12-23 months who have received 3 doses of polio vaccine8 (%),97.0,88.9,True,False
Ladakh,Leh Ladakh,Child Vaccinations and Vitamin A Supplementation,49,Children age 12-23 months who have received 3 doses of pentavalent vaccine (%),99.2,90.6,True,False
Ladakh,Leh Ladakh,Child Vaccinations and Vitamin A Supplementation,50,Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),100.0,88.9,True,False
Ladakh,Leh Ladakh,Child Vaccinations and Vitamin A Supplementation,51,Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),100.0,59.0,True,False
Ladakh,Leh Ladakh,Child Vaccinations and Vitamin A Supplementation,52,Children age 12-23 months who have received birth dose of hepatitis B vaccine (%),100.0,91.3,True,False
Ladakh,Leh Ladakh,Child Vaccinations and Vitamin A Supplementation,53,Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),99.2,13.2,True,False
Ladakh,Leh Ladakh,Child Vaccinations and Vitamin A Supplementation,54,Children age 9-35 months who received a vitamin A dose in the last 6 months (%),80.4,89.2,False,False
Ladakh,Leh Ladakh,Child Vaccinations and Vitamin A Supplementation,55,Children age 12-23 months who received most of their vaccinations in a public health facility (%),98.3,100.0,True,False
